"IU_ID","IU_ID_Full","IU_CODE"
57167,"YEM57167","YEM0571257167"
57154,"YEM57154","YEM0571257154"
57148,"YEM57148","YEM0571257148"
57175,"YEM57175","YEM0571257175"
57158,"YEM57158","YEM0571257158"
57150,"YEM57150","YEM0571257150"
57151,"YEM57151","YEM0571257151"
57165,"YEM57165","YEM0571257165"
57135,"YEM57135","YEM0571157135"
57141,"YEM57141","YEM0571157141"
57143,"YEM57143","YEM0571157143"
57140,"YEM57140","YEM0571157140"
57304,"YEM57304","YEM0572057304"
57301,"YEM57301","YEM0572057301"
57309,"YEM57309","YEM0572057309"
57142,"YEM57142","YEM0571157142"
57294,"YEM57294","YEM0572057294"
57144,"YEM57144","YEM0571157144"
57145,"YEM57145","YEM0571157145"
57146,"YEM57146","YEM0571157146"
57138,"YEM57138","YEM0571157138"
57137,"YEM57137","YEM0571157137"
57299,"YEM57299","YEM0572057299"
57306,"YEM57306","YEM0572057306"
57139,"YEM57139","YEM0571157139"
57302,"YEM57302","YEM0572057302"
57136,"YEM57136","YEM0571157136"
57300,"YEM57300","YEM0572057300"
57298,"YEM57298","YEM0572057298"
57307,"YEM57307","YEM0572057307"
57308,"YEM57308","YEM0572057308"
57303,"YEM57303","YEM0572057303"
57296,"YEM57296","YEM0572057296"
57297,"YEM57297","YEM0572057297"
57310,"YEM57310","YEM0572057310"
57266,"YEM57266","YEM0571857266"
57272,"YEM57272","YEM0571857272"
57271,"YEM57271","YEM0571857271"
57267,"YEM57267","YEM0571857267"
57273,"YEM57273","YEM0571857273"
57264,"YEM57264","YEM0571857264"
57281,"YEM57281","YEM0571957281"
57268,"YEM57268","YEM0571857268"
57276,"YEM57276","YEM0571857276"
57270,"YEM57270","YEM0571857270"
57013,"YEM57013","YEM0570257013"
57275,"YEM57275","YEM0571857275"
57265,"YEM57265","YEM0571857265"
57263,"YEM57263","YEM0571857263"
57287,"YEM57287","YEM0571957287"
57269,"YEM57269","YEM0571857269"
57274,"YEM57274","YEM0571857274"
57291,"YEM57291","YEM0571957291"
57284,"YEM57284","YEM0571957284"
57293,"YEM57293","YEM0571957293"
57286,"YEM57286","YEM0571957286"
57282,"YEM57282","YEM0571957282"
57285,"YEM57285","YEM0571957285"
57255,"YEM57255","YEM0571657255"
57278,"YEM57278","YEM0571957278"
57292,"YEM57292","YEM0571957292"
57279,"YEM57279","YEM0571957279"
57289,"YEM57289","YEM0571957289"
57290,"YEM57290","YEM0571957290"
57253,"YEM57253","YEM0571657253"
57283,"YEM57283","YEM0571957283"
57280,"YEM57280","YEM0571957280"
57288,"YEM57288","YEM0571957288"
57017,"YEM57017","YEM0570257017"
57015,"YEM57015","YEM0570257015"
57012,"YEM57012","YEM0570257012"
57016,"YEM57016","YEM0570257016"
57014,"YEM57014","YEM0570257014"
57018,"YEM57018","YEM0570257018"
57019,"YEM57019","YEM0570257019"
57228,"YEM57228","YEM0571557228"
57241,"YEM57241","YEM0571557241"
57229,"YEM57229","YEM0571557229"
57242,"YEM57242","YEM0571557242"
57251,"YEM57251","YEM0571657251"
57236,"YEM57236","YEM0571557236"
57237,"YEM57237","YEM0571557237"
57254,"YEM57254","YEM0571657254"
57249,"YEM57249","YEM0571657249"
57247,"YEM57247","YEM0571657247"
57238,"YEM57238","YEM0571557238"
57234,"YEM57234","YEM0571557234"
57230,"YEM57230","YEM0571557230"
57245,"YEM57245","YEM0571657245"
57235,"YEM57235","YEM0571557235"
57239,"YEM57239","YEM0571557239"
57233,"YEM57233","YEM0571557233"
57256,"YEM57256","YEM0571657256"
57232,"YEM57232","YEM0571557232"
57231,"YEM57231","YEM0571557231"
57240,"YEM57240","YEM0571557240"
57246,"YEM57246","YEM0571657246"
57250,"YEM57250","YEM0571657250"
57243,"YEM57243","YEM0571657243"
57252,"YEM57252","YEM0571657252"
57248,"YEM57248","YEM0571657248"
57114,"YEM57114","YEM0570957114"
57099,"YEM57099","YEM0570857099"
57110,"YEM57110","YEM0570957110"
57100,"YEM57100","YEM0570857100"
57101,"YEM57101","YEM0570857101"
57109,"YEM57109","YEM0570957109"
57098,"YEM57098","YEM0570857098"
57107,"YEM57107","YEM0570957107"
57104,"YEM57104","YEM0570857104"
57113,"YEM57113","YEM0570957113"
57112,"YEM57112","YEM0570957112"
57111,"YEM57111","YEM0570957111"
57106,"YEM57106","YEM0570957106"
57108,"YEM57108","YEM0570957108"
57105,"YEM57105","YEM0570857105"
57097,"YEM57097","YEM0570857097"
57102,"YEM57102","YEM0570857102"
57103,"YEM57103","YEM0570857103"
57124,"YEM57124","YEM0571057124"
57125,"YEM57125","YEM0571057125"
57115,"YEM57115","YEM0571057115"
57116,"YEM57116","YEM0571057116"
57121,"YEM57121","YEM0571057121"
57129,"YEM57129","YEM0571057129"
57132,"YEM57132","YEM0571057132"
57131,"YEM57131","YEM0571057131"
57134,"YEM57134","YEM0571057134"
57127,"YEM57127","YEM0571057127"
57130,"YEM57130","YEM0571057130"
57123,"YEM57123","YEM0571057123"
57119,"YEM57119","YEM0571057119"
57118,"YEM57118","YEM0571057118"
57117,"YEM57117","YEM0571057117"
57133,"YEM57133","YEM0571057133"
57122,"YEM57122","YEM0571057122"
57128,"YEM57128","YEM0571057128"
57052,"YEM57052","YEM0570557052"
57126,"YEM57126","YEM0571057126"
57120,"YEM57120","YEM0571057120"
57053,"YEM57053","YEM0570557053"
57056,"YEM57056","YEM0570557056"
57057,"YEM57057","YEM0570557057"
57050,"YEM57050","YEM0570557050"
57055,"YEM57055","YEM0570557055"
57058,"YEM57058","YEM0570557058"
57054,"YEM57054","YEM0570557054"
57051,"YEM57051","YEM0570557051"
57260,"YEM57260","YEM0571757260"
57259,"YEM57259","YEM0571757259"
57257,"YEM57257","YEM0571757257"
57262,"YEM57262","YEM0571757262"
57261,"YEM57261","YEM0571757261"
57258,"YEM57258","YEM0571757258"
57164,"YEM57164","YEM0571257164"
57166,"YEM57166","YEM0571257166"
51896,"TZZ51896","TZZ0544451896"
51894,"TZZ51894","TZZ0544351894"
51898,"TZZ51898","TZZ0544551898"
51900,"TZZ51900","TZZ0544651900"
51893,"TZZ51893","TZZ0544251893"
51895,"TZZ51895","TZZ0544351895"
51899,"TZZ51899","TZZ0544551899"
51892,"TZZ51892","TZZ0544251892"
51901,"TZZ51901","TZZ0544651901"
51897,"TZZ51897","TZZ0544451897"
51902,"TZZ51902","TZZ0544651902"
12829,"COG12829","COG0138812829"
12786,"COG12786","COG0139112786"
12828,"COG12828","COG0139412828"
12840,"COG12840","COG0139312840"
12805,"COG12805","COG0139612805"
12834,"COG12834","COG0139412834"
12789,"COG12789","COG0139112789"
12806,"COG12806","COG0139612806"
12824,"COG12824","COG0139612824"
12802,"COG12802","COG0139412802"
12822,"COG12822","COG0138612822"
12837,"COG12837","COG0139212837"
12830,"COG12830","COG0139312830"
12780,"COG12780","COG0139812780"
12823,"COG12823","COG0138712823"
12836,"COG12836","COG0139212836"
12775,"COG12775","COG0138812775"
12803,"COG12803","COG0139412803"
12844,"COG12844","COG0139412844"
12814,"COG12814","COG0139512814"
12826,"COG12826","COG0139812826"
12808,"COG12808","COG0139612808"
12846,"COG12846","COG0139412846"
12842,"COG12842","COG0138912842"
12843,"COG12843","COG0139412843"
12848,"COG12848","COG0138912848"
12841,"COG12841","COG0139812841"
12810,"COG12810","COG0139612810"
12768,"COG12768","COG0138612768"
12800,"COG12800","COG0139612800"
12791,"COG12791","COG0139212791"
12833,"COG12833","COG0139612833"
12825,"COG12825","COG0139812825"
12838,"COG12838","COG0139212838"
12763,"COG12763","COG0138712763"
12784,"COG12784","COG0139012784"
12765,"COG12765","COG0138712765"
12831,"COG12831","COG0138712831"
12849,"COG12849","COG0138912849"
12778,"COG12778","COG0139812778"
12777,"COG12777","COG0139812777"
12839,"COG12839","COG0139312839"
12850,"COG12850","COG0138912850"
12847,"COG12847","COG0139612847"
12773,"COG12773","COG0138812773"
12835,"COG12835","COG0139212835"
12807,"COG12807","COG0139412807"
12811,"COG12811","COG0139612811"
12785,"COG12785","COG0139012785"
12832,"COG12832","COG0138712832"
12798,"COG12798","COG0139312798"
12813,"COG12813","COG0139512813"
52908,"ZWE52908","ZWE0555152908"
52950,"ZWE52950","ZWE0555752950"
52935,"ZWE52935","ZWE0555552935"
52949,"ZWE52949","ZWE0555752949"
52903,"ZWE52903","ZWE0555052903"
52942,"ZWE52942","ZWE0555652942"
52930,"ZWE52930","ZWE0555452930"
52919,"ZWE52919","ZWE0555352919"
52941,"ZWE52941","ZWE0555652941"
52936,"ZWE52936","ZWE0555552936"
52947,"ZWE52947","ZWE0555652947"
52944,"ZWE52944","ZWE0555652944"
52960,"ZWE52960","ZWE0555852960"
52954,"ZWE52954","ZWE0555752954"
52928,"ZWE52928","ZWE0555452928"
52918,"ZWE52918","ZWE0555252918"
52906,"ZWE52906","ZWE0555152906"
52932,"ZWE52932","ZWE0555452932"
52915,"ZWE52915","ZWE0555252915"
52948,"ZWE52948","ZWE0555752948"
52910,"ZWE52910","ZWE0555152910"
52917,"ZWE52917","ZWE0555252917"
52946,"ZWE52946","ZWE0555652946"
52925,"ZWE52925","ZWE0555352925"
52957,"ZWE52957","ZWE0555852957"
52933,"ZWE52933","ZWE0555452933"
52958,"ZWE52958","ZWE0555852958"
52955,"ZWE52955","ZWE0555852955"
52943,"ZWE52943","ZWE0555652943"
52931,"ZWE52931","ZWE0555452931"
52939,"ZWE52939","ZWE0555552939"
52923,"ZWE52923","ZWE0555352923"
52927,"ZWE52927","ZWE0555352927"
52909,"ZWE52909","ZWE0555152909"
52926,"ZWE52926","ZWE0555352926"
52940,"ZWE52940","ZWE0555552940"
52961,"ZWE52961","ZWE0555852961"
52922,"ZWE52922","ZWE0555352922"
52911,"ZWE52911","ZWE0555252911"
52924,"ZWE52924","ZWE0555352924"
52951,"ZWE52951","ZWE0555752951"
52920,"ZWE52920","ZWE0555352920"
52914,"ZWE52914","ZWE0555252914"
52907,"ZWE52907","ZWE0555152907"
52902,"ZWE52902","ZWE0554952902"
52938,"ZWE52938","ZWE0555552938"
52929,"ZWE52929","ZWE0555452929"
52916,"ZWE52916","ZWE0555252916"
52956,"ZWE52956","ZWE0555852956"
52912,"ZWE52912","ZWE0555252912"
52937,"ZWE52937","ZWE0555552937"
52953,"ZWE52953","ZWE0555752953"
52959,"ZWE52959","ZWE0555852959"
52921,"ZWE52921","ZWE0555352921"
52934,"ZWE52934","ZWE0555552934"
52905,"ZWE52905","ZWE0555152905"
52952,"ZWE52952","ZWE0555752952"
52904,"ZWE52904","ZWE0555152904"
52962,"ZWE52962","ZWE0555852962"
52913,"ZWE52913","ZWE0555252913"
52945,"ZWE52945","ZWE0555652945"
52965,"ZWE52965","ZWE0555052965"
52963,"ZWE52963","ZWE0555452963"
14055,"COD14055","COD2476714055"
14027,"COD14027","COD2476714027"
14047,"COD14047","COD2476714047"
14038,"COD14038","COD2476714038"
14035,"COD14035","COD2476714035"
14336,"COD14336","COD2476714336"
14054,"COD14054","COD2476714054"
14028,"COD14028","COD2476714028"
14046,"COD14046","COD2476714046"
14015,"COD14015","COD2476714015"
14026,"COD14026","COD2476714026"
14009,"COD14009","COD2476714009"
14022,"COD14022","COD2476614022"
14057,"COD14057","COD2476814057"
14037,"COD14037","COD2476814037"
14044,"COD14044","COD2476614044"
14041,"COD14041","COD2476614041"
14049,"COD14049","COD2476814049"
14050,"COD14050","COD2476814050"
14030,"COD14030","COD2476614030"
14020,"COD14020","COD2476614020"
14017,"COD14017","COD2476614017"
14032,"COD14032","COD2476614032"
14018,"COD14018","COD2476614018"
14036,"COD14036","COD2476614036"
14043,"COD14043","COD2476614043"
14056,"COD14056","COD2476614056"
14034,"COD14034","COD2476614034"
14023,"COD14023","COD2476614023"
14012,"COD14012","COD2476814012"
14013,"COD14013","COD2476814013"
14024,"COD14024","COD2476814024"
14042,"COD14042","COD2476814042"
14014,"COD14014","COD2476814014"
14011,"COD14011","COD2476814011"
14039,"COD14039","COD2476814039"
14045,"COD14045","COD2476814045"
14016,"COD14016","COD2476814016"
14040,"COD14040","COD2476814040"
14033,"COD14033","COD2476814033"
14051,"COD14051","COD2476814051"
14031,"COD14031","COD2476814031"
14021,"COD14021","COD2476614021"
14025,"COD14025","COD2476814025"
14010,"COD14010","COD2476814010"
14019,"COD14019","COD2476614019"
14052,"COD14052","COD2476614052"
13954,"COD13954","COD2476013954"
14004,"COD14004","COD2476414004"
13978,"COD13978","COD2476413978"
14340,"COD14340","COD2476414340"
13997,"COD13997","COD2476413997"
13968,"COD13968","COD2476413968"
13979,"COD13979","COD2476413979"
13999,"COD13999","COD2476413999"
14110,"COD14110","COD2477314110"
13906,"COD13906","COD2476213906"
13890,"COD13890","COD2475513890"
13880,"COD13880","COD2475513880"
13869,"COD13869","COD2475513869"
13870,"COD13870","COD2475513870"
13894,"COD13894","COD2475513894"
13872,"COD13872","COD2475513872"
13884,"COD13884","COD2475513884"
13897,"COD13897","COD2475513897"
13898,"COD13898","COD2475513898"
13881,"COD13881","COD2475513881"
13874,"COD13874","COD2475513874"
13885,"COD13885","COD2475513885"
13875,"COD13875","COD2475513875"
13891,"COD13891","COD2475513891"
13868,"COD13868","COD2475513868"
13889,"COD13889","COD2475513889"
13883,"COD13883","COD2475513883"
13879,"COD13879","COD2475513879"
13994,"COD13994","COD2476413994"
13857,"COD13857","COD2475413857"
13822,"COD13822","COD2475413822"
13820,"COD13820","COD2475413820"
13847,"COD13847","COD2475313847"
14335,"COD14335","COD2475314335"
13827,"COD13827","COD2475313827"
13829,"COD13829","COD2475313829"
13843,"COD13843","COD2475313843"
13840,"COD13840","COD2475313840"
13823,"COD13823","COD2475313823"
13816,"COD13816","COD2475313816"
13818,"COD13818","COD2475313818"
13831,"COD13831","COD2475213831"
13836,"COD13836","COD2475313836"
13846,"COD13846","COD2475313846"
13825,"COD13825","COD2475213825"
13865,"COD13865","COD2475213865"
13858,"COD13858","COD2475213858"
13845,"COD13845","COD2475213845"
13849,"COD13849","COD2475313849"
13838,"COD13838","COD2475213838"
13833,"COD13833","COD2475213833"
13819,"COD13819","COD2475213819"
14285,"COD14285","COD2477714285"
14276,"COD14276","COD2477714276"
14226,"COD14226","COD2478014226"
14227,"COD14227","COD2478014227"
14228,"COD14228","COD2478014228"
14292,"COD14292","COD2478014292"
14290,"COD14290","COD2478014290"
14289,"COD14289","COD2478014289"
14244,"COD14244","COD2478014244"
14293,"COD14293","COD2478014293"
14225,"COD14225","COD2478014225"
14223,"COD14223","COD2478014223"
14222,"COD14222","COD2478014222"
14234,"COD14234","COD2477714234"
14282,"COD14282","COD2477714282"
14241,"COD14241","COD2477714241"
13864,"COD13864","COD2475313864"
13824,"COD13824","COD2475313824"
13862,"COD13862","COD2475313862"
13853,"COD13853","COD2475313853"
13839,"COD13839","COD2475313839"
13851,"COD13851","COD2475313851"
13859,"COD13859","COD2475313859"
13888,"COD13888","COD2475513888"
13893,"COD13893","COD2475513893"
14155,"COD14155","COD2477414155"
14153,"COD14153","COD2477414153"
14130,"COD14130","COD2477414130"
14136,"COD14136","COD2477414136"
14144,"COD14144","COD2477414144"
14152,"COD14152","COD2477414152"
14142,"COD14142","COD2477414142"
14146,"COD14146","COD2477414146"
14127,"COD14127","COD2477414127"
14140,"COD14140","COD2477414140"
14145,"COD14145","COD2477414145"
14134,"COD14134","COD2477414134"
14133,"COD14133","COD2477414133"
14131,"COD14131","COD2477414131"
14147,"COD14147","COD2477414147"
14156,"COD14156","COD2477414156"
14126,"COD14126","COD2477414126"
14160,"COD14160","COD2477414160"
14150,"COD14150","COD2477414150"
14141,"COD14141","COD2477414141"
14135,"COD14135","COD2477414135"
14157,"COD14157","COD2477414157"
14128,"COD14128","COD2477414128"
14129,"COD14129","COD2477414129"
13835,"COD13835","COD2475313835"
14154,"COD14154","COD2477414154"
13895,"COD13895","COD2475513895"
14158,"COD14158","COD2477414158"
13981,"COD13981","COD2476413981"
14006,"COD14006","COD2476414006"
14139,"COD14139","COD2477414139"
14137,"COD14137","COD2477414137"
13923,"COD13923","COD2476213923"
13933,"COD13933","COD2476213933"
13937,"COD13937","COD2476113937"
13900,"COD13900","COD2476213900"
13949,"COD13949","COD2476013949"
13919,"COD13919","COD2476213919"
13904,"COD13904","COD2476013904"
13962,"COD13962","COD2476013962"
13916,"COD13916","COD2476013916"
13932,"COD13932","COD2476113932"
13911,"COD13911","COD2476213911"
13927,"COD13927","COD2476213927"
13945,"COD13945","COD2476213945"
13920,"COD13920","COD2476213920"
13955,"COD13955","COD2476213955"
14168,"COD14168","COD2477514168"
14169,"COD14169","COD2477514169"
14161,"COD14161","COD2477514161"
14143,"COD14143","COD2477414143"
14159,"COD14159","COD2477414159"
14259,"COD14259","COD2478014259"
14264,"COD14264","COD2478014264"
14247,"COD14247","COD2478014247"
14283,"COD14283","COD2478014283"
14077,"COD14077","COD2476914077"
14073,"COD14073","COD2477314073"
14084,"COD14084","COD2477314084"
14063,"COD14063","COD2476914063"
14093,"COD14093","COD2476914093"
14060,"COD14060","COD2476914060"
14088,"COD14088","COD2477314088"
14107,"COD14107","COD2477314107"
14177,"COD14177","COD2477514177"
14167,"COD14167","COD2477514167"
14170,"COD14170","COD2477514170"
14176,"COD14176","COD2477514176"
14166,"COD14166","COD2477514166"
14116,"COD14116","COD2477314116"
14117,"COD14117","COD2477314117"
14163,"COD14163","COD2477514163"
14174,"COD14174","COD2477514174"
14165,"COD14165","COD2477514165"
14294,"COD14294","COD2478014294"
14216,"COD14216","COD2477714216"
13938,"COD13938","COD2476013938"
13964,"COD13964","COD2476013964"
13899,"COD13899","COD2476113899"
13963,"COD13963","COD2476013963"
13958,"COD13958","COD2476113958"
13917,"COD13917","COD2476013917"
13921,"COD13921","COD2476013921"
13948,"COD13948","COD2476313948"
13924,"COD13924","COD2476313924"
14274,"COD14274","COD2478014274"
14173,"COD14173","COD2477514173"
14256,"COD14256","COD2478014256"
14287,"COD14287","COD2478014287"
14171,"COD14171","COD2477514171"
13834,"COD13834","COD2475213834"
13832,"COD13832","COD2475213832"
13861,"COD13861","COD2475213861"
13877,"COD13877","COD2475513877"
14148,"COD14148","COD2477414148"
13876,"COD13876","COD2475513876"
13896,"COD13896","COD2475513896"
13873,"COD13873","COD2475513873"
13882,"COD13882","COD2475513882"
13878,"COD13878","COD2475513878"
13886,"COD13886","COD2475513886"
13871,"COD13871","COD2475513871"
13887,"COD13887","COD2475513887"
13907,"COD13907","COD2476213907"
13943,"COD13943","COD2476213943"
13965,"COD13965","COD2476213965"
13934,"COD13934","COD2476213934"
13903,"COD13903","COD2476113903"
13926,"COD13926","COD2476113926"
13946,"COD13946","COD2476113946"
13960,"COD13960","COD2476113960"
14266,"COD14266","COD2477714266"
14232,"COD14232","COD2477714232"
14229,"COD14229","COD2477714229"
14217,"COD14217","COD2477714217"
14273,"COD14273","COD2478014273"
13830,"COD13830","COD2475213830"
13826,"COD13826","COD2475313826"
13985,"COD13985","COD2476413985"
13852,"COD13852","COD2475313852"
14097,"COD14097","COD2477314097"
14108,"COD14108","COD2477314108"
14067,"COD14067","COD2477314067"
14061,"COD14061","COD2476914061"
14068,"COD14068","COD2476914068"
14069,"COD14069","COD2476914069"
14123,"COD14123","COD2476914123"
14086,"COD14086","COD2476914086"
14096,"COD14096","COD2476914096"
14059,"COD14059","COD2477314059"
14114,"COD14114","COD2476914114"
14104,"COD14104","COD2476914104"
14113,"COD14113","COD2476914113"
14105,"COD14105","COD2476914105"
14092,"COD14092","COD2476914092"
14076,"COD14076","COD2476914076"
13837,"COD13837","COD2475313837"
14087,"COD14087","COD2605914087"
14074,"COD14074","COD2605914074"
14124,"COD14124","COD2605914124"
14119,"COD14119","COD2605914119"
14103,"COD14103","COD2605914103"
14112,"COD14112","COD2605914112"
14091,"COD14091","COD2605914091"
14081,"COD14081","COD2605914081"
14118,"COD14118","COD2605914118"
14337,"COD14337","COD2605914337"
14080,"COD14080","COD2605914080"
14120,"COD14120","COD2605914120"
13982,"COD13982","COD2476513982"
14008,"COD14008","COD2476514008"
13976,"COD13976","COD2476413976"
13989,"COD13989","COD2476413989"
13969,"COD13969","COD2476513969"
14000,"COD14000","COD2476514000"
14007,"COD14007","COD2476514007"
13975,"COD13975","COD2476513975"
14332,"COD14332","COD2476514332"
14005,"COD14005","COD2476514005"
13995,"COD13995","COD2476413995"
13972,"COD13972","COD2476413972"
13996,"COD13996","COD2476513996"
13990,"COD13990","COD2476513990"
13984,"COD13984","COD2476513984"
14002,"COD14002","COD2476514002"
14058,"COD14058","COD2476514058"
13970,"COD13970","COD2476513970"
14001,"COD14001","COD2476514001"
14338,"COD14338","COD2476514338"
13993,"COD13993","COD2476513993"
13986,"COD13986","COD2476513986"
13983,"COD13983","COD2476513983"
14003,"COD14003","COD2476414003"
13987,"COD13987","COD2476513987"
13977,"COD13977","COD2476413977"
14280,"COD14280","COD2477914280"
14233,"COD14233","COD2477914233"
14246,"COD14246","COD2477914246"
14253,"COD14253","COD2477914253"
14263,"COD14263","COD2477914263"
14235,"COD14235","COD2477914235"
14240,"COD14240","COD2477914240"
14237,"COD14237","COD2477914237"
14281,"COD14281","COD2477914281"
14277,"COD14277","COD2477914277"
14271,"COD14271","COD2477914271"
14270,"COD14270","COD2477914270"
14224,"COD14224","COD2477914224"
14249,"COD14249","COD2477914249"
14267,"COD14267","COD2477914267"
14250,"COD14250","COD2477914250"
14242,"COD14242","COD2477914242"
14231,"COD14231","COD2477914231"
14269,"COD14269","COD2477914269"
14262,"COD14262","COD2477914262"
13992,"COD13992","COD2477913992"
14254,"COD14254","COD2477914254"
14330,"COD14330","COD2477814330"
14245,"COD14245","COD2477814245"
14286,"COD14286","COD2477814286"
14236,"COD14236","COD2477814236"
14275,"COD14275","COD2477814275"
14268,"COD14268","COD2477814268"
14279,"COD14279","COD2477814279"
14261,"COD14261","COD2477914261"
14278,"COD14278","COD2477914278"
14255,"COD14255","COD2477914255"
14218,"COD14218","COD2477914218"
14272,"COD14272","COD2477914272"
14258,"COD14258","COD2477914258"
14260,"COD14260","COD2477814260"
14248,"COD14248","COD2477914248"
14230,"COD14230","COD2477914230"
14251,"COD14251","COD2477914251"
14219,"COD14219","COD2477914219"
14214,"COD14214","COD2477914214"
14220,"COD14220","COD2477914220"
14215,"COD14215","COD2477914215"
14221,"COD14221","COD2477914221"
14239,"COD14239","COD2477814239"
14243,"COD14243","COD2477814243"
14238,"COD14238","COD2477814238"
